category,opencpn_name,output_svg,esri_source,match_kind,reason
"POINT","SOUNDG17","symbols/SOUNDG17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG18","symbols/SOUNDG18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG19","symbols/SOUNDG19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG20","symbols/SOUNDG20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG21","symbols/SOUNDG21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG22","symbols/SOUNDG22.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG23","symbols/SOUNDG23.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG24","symbols/SOUNDG24.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG25","symbols/SOUNDG25.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG26","symbols/SOUNDG26.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG27","symbols/SOUNDG27.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG28","symbols/SOUNDG28.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG29","symbols/SOUNDG29.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG30","symbols/SOUNDG30.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG31","symbols/SOUNDG31.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG32","symbols/SOUNDG32.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG33","symbols/SOUNDG33.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG34","symbols/SOUNDG34.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG35","symbols/SOUNDG35.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG36","symbols/SOUNDG36.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG37","symbols/SOUNDG37.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG38","symbols/SOUNDG38.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG39","symbols/SOUNDG39.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG40","symbols/SOUNDG40.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG41","symbols/SOUNDG41.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG42","symbols/SOUNDG42.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG43","symbols/SOUNDG43.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG44","symbols/SOUNDG44.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG45","symbols/SOUNDG45.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG46","symbols/SOUNDG46.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG47","symbols/SOUNDG47.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG48","symbols/SOUNDG48.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG49","symbols/SOUNDG49.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG50","symbols/SOUNDG50.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG51","symbols/SOUNDG51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG52","symbols/SOUNDG52.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG53","symbols/SOUNDG53.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG54","symbols/SOUNDG54.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG55","symbols/SOUNDG55.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG56","symbols/SOUNDG56.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG57","symbols/SOUNDG57.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG58","symbols/SOUNDG58.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDG59","symbols/SOUNDG59.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDGA1","symbols/SOUNDGA1.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","STARPT01","symbols/STARPT01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS00","symbols/SOUNDS00.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS01","symbols/SOUNDS01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS02","symbols/SOUNDS02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS03","symbols/SOUNDS03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS04","symbols/SOUNDS04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS05","symbols/SOUNDS05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS06","symbols/SOUNDS06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS07","symbols/SOUNDS07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS08","symbols/SOUNDS08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS09","symbols/SOUNDS09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS10","symbols/SOUNDS10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS11","symbols/SOUNDS11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS12","symbols/SOUNDS12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS13","symbols/SOUNDS13.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS14","symbols/SOUNDS14.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS15","symbols/SOUNDS15.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS16","symbols/SOUNDS16.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS17","symbols/SOUNDS17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS18","symbols/SOUNDS18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS19","symbols/SOUNDS19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS20","symbols/SOUNDS20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS21","symbols/SOUNDS21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS22","symbols/SOUNDS22.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS23","symbols/SOUNDS23.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS24","symbols/SOUNDS24.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS25","symbols/SOUNDS25.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS26","symbols/SOUNDS26.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS27","symbols/SOUNDS27.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS28","symbols/SOUNDS28.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS29","symbols/SOUNDS29.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS30","symbols/SOUNDS30.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS31","symbols/SOUNDS31.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS32","symbols/SOUNDS32.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS33","symbols/SOUNDS33.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS34","symbols/SOUNDS34.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS35","symbols/SOUNDS35.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS36","symbols/SOUNDS36.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS37","symbols/SOUNDS37.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS38","symbols/SOUNDS38.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS39","symbols/SOUNDS39.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS40","symbols/SOUNDS40.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS41","symbols/SOUNDS41.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS42","symbols/SOUNDS42.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS43","symbols/SOUNDS43.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS44","symbols/SOUNDS44.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS45","symbols/SOUNDS45.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS46","symbols/SOUNDS46.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS47","symbols/SOUNDS47.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS48","symbols/SOUNDS48.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS49","symbols/SOUNDS49.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS50","symbols/SOUNDS50.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS51","symbols/SOUNDS51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS52","symbols/SOUNDS52.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS53","symbols/SOUNDS53.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS54","symbols/SOUNDS54.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS55","symbols/SOUNDS55.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS56","symbols/SOUNDS56.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS57","symbols/SOUNDS57.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS58","symbols/SOUNDS58.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SOUNDS59","symbols/SOUNDS59.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK01","symbols/ADDMRK01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK02","symbols/ADDMRK02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK03","symbols/ADDMRK03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK04","symbols/ADDMRK04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK05","symbols/ADDMRK05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK06","symbols/ADDMRK06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK07","symbols/ADDMRK07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK08","symbols/ADDMRK08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK09","symbols/ADDMRK09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","ADDMRK10","symbols/ADDMRK10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNLAT23","symbols/BCNLAT23.svg","Q90_Stake_pole.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BCNLAT"
"POINT","BCNSTK03","symbols/BCNSTK03.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BORDER01","symbols/BORDER01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BOYLAT25","symbols/BOYLAT25.svg","Q23a_Pillar_buoy.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BOYLAT"
"POINT","BOYLAT26","symbols/BOYLAT26.svg","Q23a_Pillar_buoy.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BOYLAT"
"POINT","BOYLAT27","symbols/BOYLAT27.svg","Q23a_Pillar_buoy.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BOYLAT"
"POINT","BUNSTA01","symbols/BUNSTA01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BUNSTA02","symbols/BUNSTA02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BUNSTA03","symbols/BUNSTA03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","CATHAF01","symbols/CATHAF01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","CATHAF02","symbols/CATHAF02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","CATHAF04","symbols/CATHAF04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","CUSTOM01","symbols/CUSTOM01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","DISMAR05","symbols/DISMAR05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","DISMAR06","symbols/DISMAR06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","HECMTR01","symbols/HECMTR01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","HECMTR02","symbols/HECMTR02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","HGWTMK01","symbols/HGWTMK01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","HRBFAC10","symbols/HRBFAC10.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC11","symbols/HRBFAC11.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC12","symbols/HRBFAC12.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC13","symbols/HRBFAC13.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC14","symbols/HRBFAC14.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC15","symbols/HRBFAC15.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC16","symbols/HRBFAC16.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC17","symbols/HRBFAC17.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","HRBFAC18","symbols/HRBFAC18.svg","F10_Fishing_harbor.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for HRBFAC"
"POINT","NMKINF02","symbols/NMKINF02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF03","symbols/NMKINF03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF04","symbols/NMKINF04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF05","symbols/NMKINF05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF19","symbols/NMKINF19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF22","symbols/NMKINF22.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF23","symbols/NMKINF23.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF24","symbols/NMKINF24.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF25","symbols/NMKINF25.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF28","symbols/NMKINF28.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF29","symbols/NMKINF29.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF30","symbols/NMKINF30.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF31","symbols/NMKINF31.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF32","symbols/NMKINF32.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF33","symbols/NMKINF33.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF34","symbols/NMKINF34.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF35","symbols/NMKINF35.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF36","symbols/NMKINF36.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF37","symbols/NMKINF37.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF38","symbols/NMKINF38.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF39","symbols/NMKINF39.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF40","symbols/NMKINF40.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF41","symbols/NMKINF41.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF42","symbols/NMKINF42.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF43","symbols/NMKINF43.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF44","symbols/NMKINF44.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF45","symbols/NMKINF45.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF46","symbols/NMKINF46.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF47","symbols/NMKINF47.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF48","symbols/NMKINF48.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF49","symbols/NMKINF49.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF50","symbols/NMKINF50.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF51","symbols/NMKINF51.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF52","symbols/NMKINF52.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF53","symbols/NMKINF53.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF54","symbols/NMKINF54.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF55","symbols/NMKINF55.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH01","symbols/NMKPRH01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH04","symbols/NMKPRH04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH05","symbols/NMKPRH05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH06","symbols/NMKPRH06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH08","symbols/NMKPRH08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH10","symbols/NMKPRH10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH11","symbols/NMKPRH11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH14","symbols/NMKPRH14.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH15","symbols/NMKPRH15.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH16","symbols/NMKPRH16.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH17","symbols/NMKPRH17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH18","symbols/NMKPRH18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH19","symbols/NMKPRH19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH20","symbols/NMKPRH20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH21","symbols/NMKPRH21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH22","symbols/NMKPRH22.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKRCD05","symbols/NMKRCD05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKRCD06","symbols/NMKRCD06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG01","symbols/NMKREG01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG02","symbols/NMKREG02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG03","symbols/NMKREG03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG04","symbols/NMKREG04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG05","symbols/NMKREG05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG06","symbols/NMKREG06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG07","symbols/NMKREG07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG08","symbols/NMKREG08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG09","symbols/NMKREG09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG10","symbols/NMKREG10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG11","symbols/NMKREG11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG12","symbols/NMKREG12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG13","symbols/NMKREG13.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG14","symbols/NMKREG14.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG15","symbols/NMKREG15.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG16","symbols/NMKREG16.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
